,ID,cf_likv1,cf_likv2,cf_likv3,cf_ob1,cf_ob2,cf_ob3,cf_ob4,cf_ob5,cf_rent1,cf_rent2,cf_rent3,сf_rent4,сf_rent5,сf_rent6,cf_rent7,cf_ru1,cf_ru2,cf_ru3,cf_ru4,cf_ru5,cf_ru6,cf_ru7,cf_ru8,cf_fu1,cf_fu2,cf_fu3,cf_fu4,cf_fu5,cf_fu6,ПДЗ,target
29,29,2.095866472308178,1.3053700938000288,1.162378292272083,5.470502822220223,18.56499047189107,14.276755576146677,2.3866515120612304,0.32699070056650287,0.485691556022645,1.0162862705280709,0.8535358782514925,1.1388017952550038,1.3711083354163611,100.0,2.6102756952193555,0.22811602395983627,0.3342166677139474,0.5228703673575636,100.0,0.7690149692111541,0.6228307533172305,0.14038378647561736,0.11194489522694177,0.7495034533734347,0.7495034533734347,0.0,0.0,0.23393372902475024,0.5228703673575636,7,1
30,30,0.7585563512529157,0.4653450527361372,0.5825541150138871,4.198925433578844,7.28137856286616,10.54251189623002,1.5434908752715906,0.20536616266460045,0.22977071974333568,0.3682891653047004,0.1956655574377218,0.35022843246791346,0.2845150636011807,0.605936004227632,0.9527643449095289,-0.11700214957956326,0.7899339927487615,-0.3182936222843422,1.7301165412466777,1.4478730648609737,0.6134614151836205,0.2146740674803525,0.2339160488618795,0.6981424628173707,0.5586798195079377,0.577995745465462,0.3229145587530001,-1.1489430136201009,-0.3182936222843422,12,1
31,31,3.303200892098769,0.584301179623564,1.8674801216378891,4.3597917031581614,15.376012369312324,18.732111408400478,1.8765813206637003,0.24784934851344245,0.4959644684960859,1.2225644908753028,0.565230938689364,0.9816118495958881,0.8401780220604789,1.7555756158479277,2.2805423620417864,0.3001224488632987,0.7366562627870518,0.6972633416296319,1.7884621264206078,1.2182684924074534,0.17688938660110193,0.4641991963019823,0.3774705037639891,0.8961338122570791,0.5758191885336953,0.5591396011283616,0.3219633113987872,-0.7114461426284472,0.6972633416296319,13,1
32,32,1.9731057571400525,1.6276725650935095,1.4520618013283302,1.7567042854184984,5.639520730644063,9.659613792287674,2.0610686782071546,0.6818021816848474,0.1570628456495418,0.16122989512356622,0.13838665322211022,0.23813850478434936,0.43498029181937625,0.46928447530883394,0.2029718545049733,0.5786333765549528,0.7208198857308713,0.49318479438757257,1.9706366920116636,1.7128430328838418,0.8249292057475742,0.2304665218568688,0.11205392034647073,0.6544522871023927,0.5811183426528556,0.5074502083786844,0.2948886240718673,0.3856258184565825,0.49318479438757257,17,1
33,33,2.842302987943388,2.529152932396295,1.5228808957627287,2.964884886115636,13.120490777517825,9.726585188770574,2.1417190310189405,0.5618806152655778,0.03299929709320047,0.025806813015872333,0.041374641192949244,0.05319182005906255,0.09568086143129878,100.0,0.07363600036885622,0.4682150232031444,0.28561405066944945,0.6481726247195158,100.0,0.741327847692804,0.8898252378879284,0.05586741934466555,0.030507467570208936,0.7778384185201432,0.7778384185201432,0.0,0.0,0.6046107029785139,0.6481726247195158,30,1
34,34,0.7173252130631336,0.6490213452978447,0.4936194664044401,0.8874331118345071,1.8884267574124847,1.4046459219730307,86.77557915057919,0.6447419440119849,0.09308214685886412,0.03494672832138217,0.01416909007235947,2.1489085239085246,0.05164961461105074,0.029912597522261466,0.021976373964737873,-38.533004158004125,150.66171666171667,-0.3940678255679652,0.01391990268057348,0.7438180572582395,0.904779775586562,0.26626385150824855,0.9348366198069,0.021717142045843983,0.006593621792047312,71.8395827145827,0.47368303811845797,-0.5407813737483265,-0.3940678255679652,17,1
35,35,1.1305117856128604,1.1236980948731283,0.6401506734498957,1.883003746766682,4.302278419368303,2.779025064317893,3.657528899298254,0.7118713320363937,0.09185094989646829,0.09260424547089283,0.08517099551851393,0.23239501178446698,0.30374100886262356,0.6438150790984984,0.11964380595981022,0.22423903689706237,1.7285698654766866,0.1154448695482717,2.770348098932519,0.6459426363033784,0.9939729148988585,0.01325173404751516,0.01031081713884336,0.36649235654638374,0.36649235654638374,0.36096546870240737,0.1322910852566152,0.11008125353019733,0.1154448695482717,0,0
36,36,5.66051436978294,5.453064782007314,3.1520332950002743,1.6458267024882867,9.073830003256642,11.706308604079856,1.6113485629063555,0.83002693150952,0.2108739758013609,0.28711629053903986,0.29752540439083386,0.3509435477067191,1.953792191755396,100.0,0.35845271170869397,0.8060896520004465,0.1795414526878999,0.8233376095044971,100.0,1.2901176900909985,0.9633514599162514,0.03281920760159499,0.006536919637998896,0.8477870766824117,0.8477870766824117,0.0,0.0,0.8166168861042041,0.8233376095044971,0,0
37,37,0.9467449772487441,0.5782371431491737,0.6621037683963716,0.8134327433237992,12.72441301104982,1.7913602970558762,-1.8574616929016807,0.7743131201018594,-0.05005998187159638,-0.2280075694365563,-0.13259660578600194,0.39103353563540544,-1.5061716997513248,-0.1666686410127026,-0.17124416769350248,0.12844753685625532,-3.9490463448702116,-0.056250652531599256,-0.42622595205773417,0.14078137007186636,0.6107633597693226,2.3095003670166214,2.861803774348049,0.059844155251271756,-0.3390926703269596,-2.3461734208632743,0.7955702103306652,-0.7293942664316531,-0.056250652531599256,2,1
38,38,1.8120864186272048,0.47675690416652283,0.9142332592304147,4.048955658445812,10.377549094249636,7.470912113497797,4.096961981294947,0.32406638723553716,0.14012727267766467,0.11632003837880983,0.11766896043107228,0.36740650578167505,0.25720327414438027,0.30850658865614367,0.363101404730224,0.45346341584588834,2.1223740265547177,0.4481499393623969,0.8396873321548323,0.7199110354137036,0.2630983264736915,0.741041441443562,0.6099815049667253,0.7016838662533407,0.32026912583032763,1.190919478841926,0.38141474042301304,-1.0975050204007488,0.4481499393623969,5,1
39,39,2.0979022480207448,2.0979022480207448,1.3152154993746483,1.1563215215174247,2.1765200615054714,4.076362468917288,1.6422334198181303,0.8468964951464948,0.06946755493545205,0.06210427264879604,0.05538345637044937,0.0928765334258249,0.579711547183503,0.3403675148278794,0.0653957793990743,0.7432496323265827,0.6769725024850656,0.5233333674419555,3.6647310388658205,1.872880724149043,1.0,0.0,0.0,0.5963126995333102,0.5963126995333102,0.27287132108594936,0.16271663410198314,0.5233333674419558,0.5233333674419555,23,1
40,40,7.785976886682695,7.785976886682695,3.8929884433413475,0.7525636402396385,1.8306322635675443,5.8594431086636165,0.8060101506378559,0.941507825374152,6.750871656663904e-05,-0.009064522171164975,-0.0062182813720736314,-0.007073652405201854,-0.16297133867558133,100.0,-0.006604598713348461,0.933461790007479,0.13755746675756791,0.8715639649906459,100.0,3.20077561467463,1.0,0.0,0.0,0.8790764679786646,0.8790764679786646,0.0,0.0,0.8715639649906459,0.8715639649906459,3,1
41,41,0.8077971541869984,0.7062760145297242,0.5896008205794417,0.8816062350032118,2.1636089996543335,1.9243656775054707,7.418994823167681,0.6515897467933882,-0.034585726991127184,0.013828787991571797,0.007301050933800542,0.09429345553923994,0.06649329315536688,0.013562303804551248,0.011204981308761483,-2.002294294629092,11.91505242111162,-0.23793454187944352,0.14383080699494924,0.8894239568299609,0.8743234744872933,0.3327844482188673,0.5995903632574521,0.12536138095143443,0.07742903144282619,6.952613427491343,0.5383341236870428,-0.41587705008763837,-0.23793454187944352,0,0
42,42,0.9879548512376489,0.9110270451214728,0.6553596036860044,1.1790743624695268,4.768864088443055,2.295313035267743,10.909252894630226,0.8293645021702775,0.013565165127382678,-0.03221015484573144,-0.030159991605102337,-0.3364647614427813,-0.45653035657523233,-0.08978301191581121,-0.03636518265030611,-0.11280513853709866,10.155996521758302,-0.012192003255271913,0.26684224383800614,0.4813123193907419,0.9221342898212346,0.41542347893726583,0.44159156108792275,0.08963789098083991,0.08963789098083991,3.7475325706190556,0.3359209160122976,-0.09766225421624443,-0.012192003255271913,0,0
43,43,0.7503664042295128,0.7326947337937927,0.45659655352122536,0.400609686545381,0.7879091048250267,0.46721871856558567,25.557732671198753,0.7243754504438205,-0.21975324075250202,-0.5377685071127195,-0.16992480838599164,-14.965593430082127,-2.0431057421899825,-243.921406942509,-0.23458112541207704,-21.22416084084663,87.07185703035854,-0.3326822661081349,16.29881287916095,0.5929855559536176,0.9764492781978082,0.0844747623216295,0.6721961797049592,0.011354364875663948,0.011354364875663948,0.06135416164440802,0.0006966375379510746,-0.36482487709736566,-0.3326822661081349,3,1
44,44,7.397400532984242,2.6647186621082235,5.3883326522272155,4.11260689027512,16.101875680490945,81.59360501567399,3.527547231182067,0.6488750912476111,0.12531561727285162,0.14535334936238856,0.31337505433846524,0.414246605047028,0.8924888167346035,2.011529956828473,0.4829512776271468,0.7417884151465044,0.3218876209579052,0.864817378004462,4.855875539644099,5.067335423197492,0.36022365562423164,0.44368656489797814,0.17076865674996514,0.9122833638175543,0.7564939592030908,0.20593608543626157,0.1557894046144635,0.6247258616003997,0.864817378004462,1,1
45,45,1.1556584518687965,0.33436996347458786,0.6062132009162768,2.9478678937226617,4.333246689720798,3.758707082367583,0.20981005760095847,0.058682437424481336,0.06329188359482348,0.24967490413084759,0.03871519979708861,0.046956059737396624,0.04632101653308112,0.3576397557003486,0.6597408270048658,0.009586531262107503,0.21285851509224887,0.1346924358291878,7.616477142683206,0.867411285695753,0.28933285862607905,0.13249849970173128,0.13139519700404587,0.9325940588394485,0.8244984782284691,0.13129429541591328,0.10825194677049957,-1.9906992530326384,0.1346924358291878,25,1
46,46,1.7390422025811707,0.5201253219253102,0.944495083978519,4.084795052473745,14.24755566244362,8.444237461546644,1.8301558232043742,0.2406998417940265,0.20750841527134184,0.0066395231079184975,0.0046801083699309865,0.008711599498413675,0.007021871689158077,8593.368421052626,0.019443753411088175,0.19040437115552128,0.8614097815307941,0.4249708267483379,986428.3157894738,0.592679731289315,0.29908723385396574,0.4271872548089904,0.37647040466945764,0.5372272188113335,0.5372272188113335,1.0137584089926132e-06,5.44618610609704e-07,-0.9226135660889802,0.4249708267483379,0,0
47,47,7.249969008497305,6.708329640192495,3.899037390696948,1.1697129144766882,2.6338617403128786,9.867503056966113,0.910973748459891,0.6977913048712993,0.20403137150152842,0.300056284700949,0.15352398472453208,0.17134729698933074,0.5211984239500672,100.0,0.22001418425935826,0.671379831841724,0.11609464343163704,0.8620683759023035,100.0,3.7464013034313424,0.925290802254467,0.02571451131840483,0.008598757743847753,0.8959813631264433,0.8959813631264433,0.0,0.0,0.8509315949519578,0.8620683759023035,12,1
48,48,1.38330150989818,1.0093407031533772,0.7097357588240689,0.6343572247255028,0.9733734276830157,0.9246288328293355,4.448331557544334,0.8823388828541469,0.09423592385215224,0.0259061249976381,0.011567884175860058,0.09193518896461168,0.17619260379433602,0.05386891810551109,0.013110477618804274,1.9430632535651235,6.947450680433221,0.2770918033093115,0.5859444975551926,0.9499219996484698,0.7296606675631195,2.0085095472358865,0.6525569076111779,0.3132380676930612,0.12582651219994603,1.7066462850533137,0.21474134960725338,0.009254261840620571,0.2770918033093115,309,4
49,49,1.380365492392474,1.2966355289037539,0.9388197679767271,1.3192319658932092,3.999299354524113,3.87187922315158,2.671492541627478,0.7904856709038846,0.06195577586569222,0.03396853404049965,0.0312369863519735,0.080021728110138,0.24812426615535424,0.12252191489361704,0.0395161955513443,0.5580072171343572,1.5617621113786593,0.275554187994962,1.5311080851063834,0.9681393864081739,0.939342178611262,0.1765018093714489,0.08653532839286274,0.3903563080889785,0.3903563080889785,0.653121755235535,0.2549501971063369,0.22877325377204946,0.275554187994962,18,1
50,50,1.8660317846498735,1.3115470937600193,1.152984253279001,3.138953044385256,6.210381821448149,9.471281647792733,3.7799621504170458,0.6277946679139382,0.05490358384178226,0.0500026988169368,0.07447234565014034,0.14284993341277075,0.21188706786491063,0.35668981546302264,0.11862532362308856,0.5588785308754467,0.9181607906357327,0.46410344763359346,2.4969547198342252,1.5250723578834966,0.7028535658121745,0.38213926675253695,0.2143480195424528,0.628360325070159,0.5213327291861554,0.40048783906918056,0.2087874181478017,0.237541675203487,0.46410344763359346,0,0
51,51,2.126602815223143,2.0916200355186105,1.6382783146140805,1.289473907781867,108.44923400209291,9.199794178533715,1.6460249799615756,0.7927165802363654,0.5950730270770226,1.6473863381035054,0.6364671370415212,1.0249009734876264,3.474067185658476,2.501930036326478,0.8028936859775847,0.6762516078879297,0.6102967676409113,0.5297664458818697,2.441143194364117,0.08483042100930074,0.9835499231666063,0.030077276917631696,0.009939640407502595,0.6210771751036613,0.6210035442504195,0.40964413816801337,0.25439046168374485,0.5219016919810424,0.5297664458818697,42,2
